Time,Interrupt flag,Interrupt ctrl,Detection mode,Distance,precision,Magnitude/10000,Phase,AFE Temperature,Ambient ADC
2016/8/30 18:40,0,3,1,29.77,1398,0.3966,63758,117,1
2016/8/30 18:40,0,3,1,29.697,1852,0.2988,63614,117,1
2016/8/30 18:40,0,3,1,29.431,2798,0.1974,63090,117,1
2016/8/30 18:40,0,3,1,28.96,3128,0.1765,62164,118,1
2016/8/30 18:40,0,3,1,28.927,3048,0.1812,62098,117,1
2016/8/30 18:40,0,3,1,28.025,2854,0.1935,60324,117,1
2016/8/30 18:40,0,3,1,29.023,3136,0.1761,62288,117,1
2016/8/30 18:40,0,3,1,29.143,2968,0.1861,62524,117,1
2016/8/30 18:40,0,3,1,28.656,2524,0.2189,61566,117,1
2016/8/30 18:40,0,3,1,29.313,2620,0.2109,62858,117,1
2016/8/30 18:40,0,3,1,29.053,1916,0.2887,62346,118,1
2016/8/30 18:40,0,3,1,29.939,2020,0.2737,64090,118,1
2016/8/30 18:40,0,3,1,29.486,2158,0.2562,63198,117,1
2016/8/30 18:40,0,3,1,28.672,2564,0.2155,61596,118,1
2016/8/30 18:40,0,3,1,29.485,2024,0.2733,63196,118,1
2016/8/30 18:40,0,3,1,29.703,1240,0.4472,63626,118,1
2016/8/30 18:40,0,3,1,30.006,1002,0.5545,64222,117,1
2016/8/30 18:40,0,3,1,29.471,922,0.6035,63170,118,1
2016/8/30 18:40,0,3,1,29.664,1666,0.3321,63550,118,1
2016/8/30 18:40,0,3,1,29.289,1664,0.3328,62812,117,1
2016/8/30 18:40,0,3,1,29.706,1400,0.3959,63632,117,1
2016/8/30 18:40,0,3,1,29.841,940,0.5913,63898,117,1
2016/8/30 18:40,0,3,1,29.871,896,0.621,63956,117,1
2016/8/30 18:40,0,3,1,29.898,864,0.6443,64010,117,1
2016/8/30 18:40,0,3,1,29.851,904,0.6147,63918,117,1
2016/8/30 18:40,0,3,1,29.747,1044,0.5322,63712,118,1
2016/8/30 18:40,0,3,1,29.736,966,0.575,63690,117,1
2016/8/30 18:40,0,3,1,29.92,928,0.5994,64052,117,1
2016/8/30 18:40,0,3,1,29.945,998,0.5568,64102,117,1
2016/8/30 18:40,0,3,1,29.877,1028,0.5401,63968,117,1
2016/8/30 18:40,0,3,1,30.274,912,0.61,64750,117,1
2016/8/30 18:40,0,3,1,29.879,808,0.6891,63972,117,1
2016/8/30 18:40,0,3,1,29.946,732,0.7612,64104,117,1
2016/8/30 18:40,0,3,1,30.063,740,0.7524,64334,117,1
2016/8/30 18:40,0,3,1,29.91,702,0.7954,64034,117,1
2016/8/30 18:40,0,3,1,29.98,638,0.876,64172,117,1
2016/8/30 18:40,0,3,1,29.968,636,0.8781,64148,117,1
2016/8/30 18:40,0,3,1,29.811,734,0.7598,63838,118,1
2016/8/30 18:40,0,3,1,29.846,920,0.604,63908,117,1
2016/8/30 18:40,0,3,1,29.816,848,0.6554,63848,117,1
2016/8/30 18:40,0,3,1,29.836,892,0.6233,63888,117,1
2016/8/30 18:40,0,3,1,29.916,1050,0.5291,64046,117,1
2016/8/30 18:40,0,3,1,29.637,1156,0.4797,63496,117,1
2016/8/30 18:40,0,3,1,29.685,1222,0.4537,63590,117,1
2016/8/30 18:40,0,3,1,29.72,1264,0.4386,63660,117,1
2016/8/30 18:40,0,3,1,29.928,1466,0.378,64068,117,1
2016/8/30 18:40,0,3,1,29.684,1596,0.347,63588,117,1
2016/8/30 18:40,0,3,1,29.428,1944,0.2844,63084,117,1
2016/8/30 18:40,0,3,1,29.433,2054,0.2693,63094,117,1
2016/8/30 18:40,0,3,1,29.368,2246,0.2461,62966,117,1
2016/8/30 18:40,0,3,1,29.347,2632,0.2098,62926,117,1
2016/8/30 18:40,0,3,1,28.79,4522,0.122,61830,117,1
2016/8/30 18:40,0,3,1,27.977,6706,0.0822,60230,117,1
2016/8/30 18:40,0,3,1,25.882,7676,0.0718,56106,117,1
2016/8/30 18:40,0,3,1,24.394,8400,0.0656,53178,117,1
2016/8/30 18:40,0,3,1,23.141,9964,0.0553,50712,117,1
2016/8/30 18:40,0,3,1,22.132,10720,0.0514,48726,117,1
2016/8/30 18:40,0,3,1,28.298,3462,0.1594,60860,117,1
2016/8/30 18:40,0,3,1,30.164,680,0.8204,64534,117,1
2016/8/30 18:40,0,3,1,30.143,568,0.9863,64492,117,1
2016/8/30 18:40,0,3,1,30.157,596,0.9374,64520,117,1
2016/8/30 18:40,0,3,1,30.207,700,0.797,64618,117,1
2016/8/30 18:40,0,3,1,30.392,636,0.8769,64982,117,1
2016/8/30 18:40,0,3,1,30.349,598,0.9341,64898,117,1
2016/8/30 18:40,0,3,1,30.201,1150,0.4821,64606,117,1
2016/8/30 18:40,0,3,1,30.207,1226,0.4523,64618,117,1
2016/8/30 18:40,0,3,1,30.522,640,0.8719,65238,117,1
2016/8/30 18:40,0,3,1,30.712,804,0.693,76,117,1
2016/8/30 18:40,0,3,1,30.364,1410,0.3931,64926,117,1
2016/8/30 18:40,0,3,1,30.367,3258,0.1694,64932,117,1
2016/8/30 18:40,0,3,1,30.788,1670,0.3315,226,117,1
2016/8/30 18:40,0,3,1,30.84,784,0.7102,328,117,1
2016/8/30 18:40,0,3,1,31.047,650,0.8592,734,117,1
2016/8/30 18:40,0,3,1,31.124,632,0.8833,886,117,1
2016/8/30 18:40,0,3,1,31.158,654,0.854,954,117,1
2016/8/30 18:40,0,3,1,31.254,612,0.913,1142,117,1
2016/8/30 18:40,0,3,1,31.259,544,1.0287,1152,117,1
2016/8/30 18:40,0,3,1,31.243,612,0.9124,1120,117,1
2016/8/30 18:40,0,3,1,31.405,794,0.7019,1440,117,1
2016/8/30 18:40,0,3,1,31.376,1550,0.3573,1382,117,1
2016/8/30 18:40,0,3,1,30.775,2076,0.2663,200,117,1
2016/8/30 18:40,0,3,1,31.335,1000,0.5555,1302,117,1
2016/8/30 18:40,0,3,1,31.621,676,0.8249,1864,117,1
2016/8/30 18:40,0,3,1,31.446,934,0.5957,1520,117,1
2016/8/30 18:40,0,3,1,32.065,5018,0.1099,2738,117,1
2016/8/30 18:40,0,3,1,25.571,11950,0.0461,55494,117,1
2016/8/30 18:40,0,3,1,26.399,8188,0.0673,57124,117,1
2016/8/30 18:40,0,3,1,32.008,2556,0.2162,2626,117,1
2016/8/30 18:40,0,3,1,31.677,878,0.6341,1974,117,1
2016/8/30 18:40,0,3,1,31.918,744,0.7498,2450,117,1
2016/8/30 18:40,0,3,1,32.127,962,0.5776,2860,117,1
2016/8/30 18:40,0,3,1,32.062,1058,0.5247,2732,117,1
2016/8/30 18:40,0,3,1,32.161,838,0.6642,2928,117,1
2016/8/30 18:40,0,3,1,32.049,946,0.5879,2706,117,1
2016/8/30 18:40,0,3,1,32.138,3638,0.1517,2882,117,1
2016/8/30 18:40,0,3,1,29.537,19530,0.0282,63300,117,1
2016/8/30 18:40,0,3,1,23.296,17212,0.032,51016,117,1
2016/8/30 18:40,0,3,1,26.671,28682,0.0192,57658,117,1
2016/8/30 18:40,0,3,1,11.24,41092,0.0134,27290,117,1
2016/8/30 18:40,0,3,1,28.726,12408,0.0444,61704,117,1
2016/8/30 18:40,0,3,1,29.188,10128,0.0544,62612,117,1
2016/8/30 18:40,0,3,1,30.293,16012,0.0344,64788,117,1
2016/8/30 18:40,0,3,1,27.565,16200,0.034,59418,117,1
2016/8/30 18:40,0,3,1,28.515,17430,0.0316,61288,118,1
2016/8/30 18:40,0,3,1,30.29,15092,0.0365,64782,117,1
2016/8/30 18:40,0,3,1,26.105,13274,0.0415,56544,117,1
2016/8/30 18:40,0,3,1,31.192,14728,0.0374,1020,117,1
2016/8/30 18:40,0,3,1,29.331,15828,0.0348,62894,117,1
2016/8/30 18:40,0,3,1,29.94,5992,0.092,64092,118,1
2016/8/30 18:40,0,3,1,32.278,4558,0.121,3158,118,1
2016/8/30 18:40,0,3,1,31.354,3870,0.1426,1340,118,1
2016/8/30 18:40,0,3,1,32.569,3560,0.155,3730,118,1
2016/8/30 18:40,0,3,1,32.366,3742,0.1475,3330,118,1
2016/8/30 18:40,0,3,1,31.689,3094,0.1785,1998,118,1
2016/8/30 18:40,0,3,1,31.865,2754,0.2006,2344,117,1
2016/8/30 18:40,0,3,1,32.241,2772,0.1992,3084,118,1
2016/8/30 18:40,0,3,1,31.947,2622,0.2107,2506,118,1
2016/8/30 18:40,0,3,1,31.78,2466,0.2241,2178,118,1
2016/8/30 18:40,0,3,1,31.869,2134,0.2591,2352,118,1
2016/8/30 18:40,0,3,1,32.211,1802,0.3071,3026,118,1
2016/8/30 18:40,0,3,1,32.246,1628,0.3402,3094,118,1
2016/8/30 18:40,0,3,1,31.724,1570,0.3526,2068,118,1
2016/8/30 18:40,0,3,1,31.961,1398,0.3966,2534,118,1
2016/8/30 18:40,0,3,1,32.068,1180,0.4702,2744,118,1
2016/8/30 18:40,0,3,1,32.003,964,0.5769,2616,118,1
2016/8/30 18:40,0,3,1,32.067,884,0.6297,2742,118,1
2016/8/30 18:40,0,3,1,32.051,938,0.5927,2710,118,1
2016/8/30 18:40,0,3,1,32.148,954,0.583,2902,118,1
2016/8/30 18:40,0,3,1,32.398,1004,0.553,3394,118,1
2016/8/30 18:40,0,3,1,32.179,1106,0.5017,2962,118,1
2016/8/30 18:40,0,3,1,32.107,1188,0.467,2822,118,1
2016/8/30 18:40,0,3,1,32.279,1196,0.464,3160,118,1
2016/8/30 18:40,0,3,1,32.076,1394,0.3975,2760,118,1
2016/8/30 18:40,0,3,1,32.029,1322,0.419,2668,118,1
2016/8/30 18:40,0,3,1,32.314,1426,0.3886,3228,118,1
2016/8/30 18:40,0,3,1,32.043,1608,0.3441,2696,118,1
2016/8/30 18:40,0,3,1,31.689,1422,0.3897,1998,118,1
2016/8/30 18:40,0,3,1,31.93,1632,0.3392,2472,118,1
2016/8/30 18:40,0,3,1,31.322,2296,0.2407,1276,118,1
2016/8/30 18:40,0,3,1,31.839,3426,0.1611,2294,118,1
2016/8/30 18:40,0,3,1,31.838,3290,0.1678,2292,118,1
2016/8/30 18:40,0,3,1,32.14,3098,0.1782,2886,118,1
2016/8/30 18:40,0,3,1,31.839,3426,0.1611,2294,118,1
2016/8/30 18:40,0,3,1,30.964,3382,0.1632,572,118,1
2016/8/30 18:40,0,3,1,31.133,2718,0.2032,904,118,1
2016/8/30 18:40,0,3,1,31.802,2876,0.192,2220,118,1
2016/8/30 18:40,0,3,1,31.537,2438,0.2266,1700,118,1
2016/8/30 18:40,0,3,1,31.524,2184,0.253,1674,118,1
2016/8/30 18:40,0,3,1,32.097,2146,0.2576,2802,118,1
2016/8/30 18:40,0,3,1,31.808,2078,0.266,2232,118,1
2016/8/30 18:40,0,3,1,31.877,2160,0.2559,2368,118,1
2016/8/30 18:40,0,3,1,31.136,3760,0.1468,910,118,1
2016/8/30 18:40,0,3,1,31.501,2892,0.191,1628,118,1
2016/8/30 18:40,0,3,1,32.068,4864,0.1134,2744,118,1
2016/8/30 18:40,0,3,1,31.666,2968,0.186,1954,118,1
2016/8/30 18:40,0,3,1,31.852,2596,0.2128,2320,118,1
2016/8/30 18:40,0,3,1,32.229,4004,0.1378,3062,118,1
2016/8/30 18:40,0,3,1,31.413,4142,0.1332,1456,118,1
2016/8/30 18:40,0,3,1,31.919,3796,0.1454,2452,118,1
2016/8/30 18:40,0,3,1,32.067,3196,0.1727,2742,118,1
2016/8/30 18:40,0,3,1,32.057,5412,0.1019,2722,118,1
2016/8/30 18:40,0,3,1,32.066,6578,0.0838,2740,118,1
2016/8/30 18:40,0,3,1,28.022,12752,0.0432,60318,118,1
2016/8/30 18:40,0,3,1,0.372,26100,0.0211,5902,118,1
2016/8/30 18:40,0,3,1,20.653,17052,0.0323,45816,118,1
2016/8/30 18:40,0,3,1,18.82,12270,0.0449,42208,118,1
2016/8/30 18:40,0,3,1,28.943,65535,0.0082,62130,118,1
2016/8/30 18:40,0,3,1,31.391,4686,0.1177,1412,118,1
2016/8/30 18:40,0,3,1,31.959,1634,0.3387,2530,118,1
2016/8/30 18:40,0,3,1,31.9,2032,0.2721,2414,118,1
2016/8/30 18:40,0,3,1,32.603,1776,0.3117,3798,118,1
2016/8/30 18:40,0,3,1,32.246,2524,0.2189,3094,118,1
2016/8/30 18:40,0,3,1,32.026,2936,0.1881,2662,118,1
2016/8/30 18:40,0,3,1,32.337,1508,0.3672,3274,118,1
2016/8/30 18:40,0,3,1,32.408,828,0.6718,3414,118,1
2016/8/30 18:40,0,3,1,32.315,922,0.6035,3230,118,1
2016/8/30 18:40,0,3,1,32.801,1824,0.3034,4186,118,1
2016/8/30 18:40,0,3,1,32.817,1582,0.3501,4218,118,1
2016/8/30 18:40,0,3,1,32.839,916,0.6075,4262,118,1
2016/8/30 18:40,0,3,1,32.738,1066,0.5212,4062,118,1
2016/8/30 18:40,0,3,1,32.929,2844,0.1942,4438,118,1
2016/8/30 18:40,0,3,1,32.366,2728,0.2024,3330,118,1
2016/8/30 18:40,0,3,1,32.838,4368,0.1263,4260,118,1
2016/8/30 18:40,0,3,1,33.106,3734,0.1478,4788,118,1
2016/8/30 18:40,0,3,1,19.079,17540,0.0314,42718,118,1
2016/8/30 18:40,0,3,1,18.273,7896,0.0698,41132,118,1
2016/8/30 18:40,0,3,1,17.687,6208,0.0888,39978,118,1
2016/8/30 18:40,0,3,1,18.761,7300,0.0755,42092,118,1
2016/8/30 18:40,0,3,1,1.406,12216,0.0451,7936,118,1
2016/8/30 18:40,0,3,1,0.054,1222,0.4536,5276,118,1
2016/8/30 18:40,0,3,1,0.361,1062,0.5225,5880,118,1
2016/8/30 18:40,0,3,1,0.297,1416,0.3911,5754,118,1
2016/8/30 18:40,0,3,1,0.697,1270,0.4367,6540,118,1
2016/8/30 18:40,0,3,1,0.465,846,0.6575,6084,118,1
2016/8/30 18:40,0,3,1,0.606,886,0.6272,6362,119,1
2016/8/30 18:40,0,3,1,0.959,2570,0.2149,7056,118,1
2016/8/30 18:40,0,3,1,5.854,28096,0.0196,16690,119,1
2016/8/30 18:40,0,3,1,18.945,11822,0.0466,42454,119,1
2016/8/30 18:40,0,3,1,19.114,15258,0.0361,42786,118,1
2016/8/30 18:40,0,3,1,3.164,19882,0.0277,11396,118,1
2016/8/30 18:40,0,3,1,0.524,6898,0.0799,6200,119,1
2016/8/30 18:40,0,3,1,3.272,8350,0.066,11608,118,1
2016/8/30 18:41,0,3,1,1.535,65535,0.0058,8190,118,1
2016/8/30 18:41,0,3,1,4.22,11598,0.0475,13474,118,1
2016/8/30 18:41,0,3,1,5.185,16200,0.034,15374,118,1
2016/8/30 18:41,0,3,1,14.927,35526,0.0155,34546,119,1
2016/8/30 18:41,0,3,1,18.075,33172,0.0166,40742,119,1
2016/8/30 18:41,0,3,1,11.583,30092,0.0183,27964,118,1
2016/8/30 18:41,0,3,1,10.188,29928,0.0184,25220,119,1
2016/8/30 18:41,0,3,1,15.141,27262,0.0202,34968,118,1
2016/8/30 18:41,0,3,1,9.331,65535,0.0061,23532,119,1
2016/8/30 18:41,0,3,1,10.613,44050,0.0125,26056,118,1
2016/8/30 18:41,0,3,1,5.943,36466,0.0151,16866,119,1
2016/8/30 18:41,0,3,1,2.885,18118,0.0304,10846,119,1
2016/8/30 18:41,0,3,1,3.191,10514,0.0524,11450,119,1
2016/8/30 18:41,0,3,1,31.017,14270,0.0386,676,119,1
2016/8/30 18:41,0,3,1,1.623,6180,0.0892,8364,119,1
2016/8/30 18:41,0,3,1,1.985,4876,0.1131,9076,119,1
2016/8/30 18:41,0,3,1,2.604,5228,0.1055,10294,118,1
2016/8/30 18:41,0,3,1,33.247,4240,0.1301,5064,119,1
2016/8/30 18:41,0,3,1,1.598,2998,0.1842,8314,119,1
2016/8/30 18:41,0,3,1,1.633,4006,0.1377,8382,119,1
2016/8/30 18:41,0,3,1,1.722,3342,0.1652,8558,119,1
2016/8/30 18:41,0,3,1,1.712,2624,0.2105,8538,119,1
2016/8/30 18:41,0,3,1,1.069,1780,0.3109,7272,119,1
2016/8/30 18:41,0,3,1,1.104,1336,0.4146,7342,119,1
2016/8/30 18:41,0,3,1,0.855,1332,0.4162,6852,119,1
2016/8/30 18:41,0,3,1,1.275,1416,0.3912,7678,119,1
2016/8/30 18:41,0,3,1,0.648,1704,0.3249,6444,119,1
2016/8/30 18:41,0,3,1,1.119,1486,0.3726,7372,119,1
2016/8/30 18:41,0,3,1,1.028,1376,0.4025,7192,119,1
2016/8/30 18:41,0,3,1,0.836,1542,0.359,6814,119,1
2016/8/30 18:41,0,3,1,1.065,1698,0.3258,7264,119,1
2016/8/30 18:41,0,3,1,1.155,1638,0.338,7442,119,1
2016/8/30 18:41,0,3,1,0.785,1428,0.3877,6714,119,1
2016/8/30 18:41,0,3,1,1.111,1418,0.3906,7356,119,1
2016/8/30 18:41,0,3,1,1.295,1520,0.3641,7718,119,1
2016/8/30 18:41,0,3,1,0.969,1482,0.3739,7076,119,1
2016/8/30 18:41,0,3,1,0.776,1668,0.332,6696,119,1
2016/8/30 18:41,0,3,1,0.968,1746,0.3168,7074,119,1
2016/8/30 18:41,0,3,1,0.797,2270,0.2434,6738,119,1
2016/8/30 18:41,0,3,1,0.535,2886,0.1914,6222,119,1
2016/8/30 18:41,0,3,1,1.117,2896,0.1907,7368,119,1
2016/8/30 18:41,0,3,1,1.039,3198,0.1726,7214,119,1
2016/8/30 18:41,0,3,1,1.708,3282,0.1682,8530,119,1
2016/8/30 18:41,0,3,1,0.859,3090,0.1787,6860,119,1
2016/8/30 18:41,0,3,1,1.83,2634,0.2097,8770,119,1
2016/8/30 18:41,0,3,1,1.071,2746,0.2012,7276,119,1
2016/8/30 18:41,0,3,1,0.991,2068,0.2674,7120,119,1
2016/8/30 18:41,0,3,1,1.634,2228,0.2481,8384,119,1
2016/8/30 18:41,0,3,1,0.424,2814,0.1963,6004,119,1
2016/8/30 18:41,0,3,1,1.451,2462,0.2245,8024,119,1
2016/8/30 18:41,0,3,1,1.139,2554,0.2163,7410,119,1
2016/8/30 18:41,0,3,1,1.444,2398,0.2305,8010,119,1
2016/8/30 18:41,0,3,1,1.083,2102,0.2629,7300,119,1
2016/8/30 18:41,0,3,1,1.577,2140,0.2583,8272,119,1
2016/8/30 18:41,0,3,1,1.783,2378,0.2323,8678,119,1
2016/8/30 18:41,0,3,1,1.621,2726,0.2026,8360,119,1
2016/8/30 18:41,0,3,1,0.667,2054,0.2693,6482,119,1
2016/8/30 18:41,0,3,1,1.069,1762,0.3139,7272,119,1
2016/8/30 18:41,0,3,1,0.949,1452,0.3813,7036,119,1
2016/8/30 18:41,0,3,1,1.026,1264,0.4386,7188,119,1
2016/8/30 18:41,0,3,1,1.104,1568,0.353,7342,119,1
2016/8/30 18:41,0,3,1,1.912,2050,0.2698,8932,119,1
2016/8/30 18:41,0,3,1,0.748,5822,0.0947,6642,119,1
2016/8/30 18:41,0,3,1,3.986,8164,0.0675,13014,119,1
2016/8/30 18:41,0,3,1,2.161,5348,0.1031,9422,119,1
2016/8/30 18:41,0,3,1,3.15,3288,0.1679,11368,119,1
2016/8/30 18:41,0,3,1,1.244,2858,0.1932,7618,119,1
2016/8/30 18:41,0,3,1,1.321,2094,0.2641,7768,119,1
2016/8/30 18:41,0,3,1,1.504,2354,0.2347,8128,119,1
2016/8/30 18:41,0,3,1,0.649,2996,0.1843,6446,119,1
2016/8/30 18:41,0,3,1,0.91,3052,0.1809,6960,119,1
2016/8/30 18:41,0,3,1,1.652,2840,0.1945,8420,119,1
2016/8/30 18:41,0,3,1,1.921,3712,0.1487,8950,119,1
2016/8/30 18:41,0,3,1,1.279,3764,0.1466,7686,119,1
2016/8/30 18:41,0,3,1,1.838,4742,0.1163,8786,119,1
2016/8/30 18:41,0,3,1,1.616,3818,0.1445,8350,119,1
2016/8/30 18:41,0,3,1,1.124,2930,0.1885,7382,119,1
2016/8/30 18:41,0,3,1,1.229,3182,0.1735,7588,119,1
2016/8/30 18:41,0,3,1,1.332,2594,0.2129,7790,119,1
2016/8/30 18:41,0,3,1,1.227,2060,0.2684,7584,119,1
2016/8/30 18:41,0,3,1,1.072,1884,0.2937,7278,119,1
2016/8/30 18:41,0,3,1,1.454,1794,0.3084,8030,119,1
2016/8/30 18:41,0,3,1,1.597,1834,0.3017,8312,119,1
2016/8/30 18:41,0,3,1,1.338,2014,0.2747,7802,119,1
2016/8/30 18:41,0,3,1,1.536,2212,0.2499,8192,119,1
2016/8/30 18:41,0,3,1,1.332,2594,0.2129,7790,119,1
2016/8/30 18:41,0,3,1,1.515,1914,0.289,8150,119,1
2016/8/30 18:41,0,3,1,2.439,4880,0.113,9970,119,1
2016/8/30 18:41,0,3,1,3.689,23840,0.0231,12430,119,1
2016/8/30 18:41,0,3,1,16.451,8388,0.0657,37546,119,1
2016/8/30 18:41,0,3,1,17.663,6264,0.088,39930,119,1
2016/8/30 18:41,0,3,1,13.692,7388,0.0746,32116,119,1
2016/8/30 18:41,0,3,1,4.814,16742,0.0329,14644,119,1
2016/8/30 18:41,0,3,1,3.705,6336,0.087,12460,119,1
2016/8/30 18:41,0,3,1,2.373,2492,0.2217,9840,119,1
2016/8/30 18:41,0,3,1,5.166,16792,0.0328,15336,119,1
2016/8/30 18:41,0,3,1,3.21,5454,0.1011,11486,119,1
2016/8/30 18:41,0,3,1,3.197,3880,0.1422,11460,119,1
2016/8/30 18:41,0,3,1,2.391,5860,0.0941,9874,119,1
2016/8/30 18:41,0,3,1,13.972,9910,0.0556,32666,119,1
2016/8/30 18:41,0,3,1,15.799,6322,0.0872,36262,119,1
2016/8/30 18:41,0,3,1,15.706,5756,0.0958,36080,119,1
2016/8/30 18:41,0,3,1,9.51,23636,0.0233,23886,119,1
2016/8/30 18:41,0,3,1,2.722,7644,0.0721,10526,119,1
2016/8/30 18:41,0,3,1,11.646,13502,0.0408,28088,119,1
2016/8/30 18:41,0,3,1,15.289,7612,0.0724,35258,119,1
2016/8/30 18:41,0,3,1,15.85,7272,0.0758,36362,119,1
2016/8/30 18:41,0,3,1,13.923,42684,0.0129,32570,119,1
2016/8/30 18:41,0,3,1,3.77,6052,0.0911,12588,119,1
2016/8/30 18:41,0,3,1,3.698,3498,0.1578,12446,119,1
2016/8/30 18:41,0,3,1,2.782,2434,0.2271,10644,119,1
2016/8/30 18:41,0,3,1,2.672,2164,0.2555,10428,119,1
2016/8/30 18:41,0,3,1,2.745,1994,0.2774,10572,119,1
2016/8/30 18:41,0,3,1,2.619,1954,0.283,10324,119,1
2016/8/30 18:41,0,3,1,2.962,1998,0.2769,10998,119,1
2016/8/30 18:41,0,3,1,3.061,2030,0.2724,11194,119,1
2016/8/30 18:41,0,3,1,2.857,2262,0.2443,10792,119,1
2016/8/30 18:41,0,3,1,3.322,2086,0.2651,11706,119,1
2016/8/30 18:41,0,3,1,3.281,2294,0.241,11626,119,1
2016/8/30 18:41,0,3,1,2.722,1764,0.3135,10526,119,1
2016/8/30 18:41,0,3,1,3.136,1748,0.3166,11340,119,1
2016/8/30 18:41,0,3,1,3.347,2108,0.2623,11756,119,1
2016/8/30 18:41,0,3,1,2.445,1920,0.2881,9980,119,1
2016/8/30 18:41,0,3,1,2.688,1660,0.3335,10460,119,1
2016/8/30 18:41,0,3,1,2.612,1376,0.403,10310,119,1
2016/8/30 18:41,0,3,1,2.48,1334,0.4156,10050,119,1
2016/8/30 18:41,0,3,1,2.544,1204,0.461,10176,119,1
2016/8/30 18:41,0,3,1,2.216,938,0.5925,9530,119,1
2016/8/30 18:41,0,3,1,2.534,920,0.6037,10156,119,1
2016/8/30 18:41,0,3,1,2.356,958,0.5806,9806,119,1
2016/8/30 18:41,0,3,1,2.127,932,0.5962,9356,119,1
2016/8/30 18:41,0,3,1,2.231,892,0.6236,9560,119,1
2016/8/30 18:41,0,3,1,2.083,830,0.6702,9268,119,1
2016/8/30 18:41,0,3,1,2.181,840,0.6623,9462,119,1
2016/8/30 18:41,0,3,1,2.078,836,0.6655,9258,119,1
2016/8/30 18:41,0,3,1,2.21,858,0.6477,9518,119,1
2016/8/30 18:41,0,3,1,2.114,872,0.6373,9330,119,1
2016/8/30 18:41,0,3,1,2.072,888,0.6256,9246,119,1
2016/8/30 18:41,0,3,1,2.22,840,0.6618,9538,119,1
2016/8/30 18:41,0,3,1,2.031,828,0.6719,9166,119,1
2016/8/30 18:41,0,3,1,2.063,834,0.6668,9230,119,1
2016/8/30 18:41,0,3,1,2.237,914,0.6084,9572,119,1
2016/8/30 18:41,0,3,1,2.109,920,0.6049,9320,119,1
2016/8/30 18:41,0,3,1,2.042,908,0.6125,9188,119,1
2016/8/30 18:41,0,3,1,2.032,888,0.6259,9168,119,1
2016/8/30 18:41,0,3,1,2.008,878,0.6332,9120,119,1
2016/8/30 18:41,0,3,1,2.211,986,0.5629,9520,119,1
2016/8/30 18:41,0,3,1,2.084,920,0.6044,9270,119,1
2016/8/30 18:41,0,3,1,2.205,882,0.6304,9508,119,1
2016/8/30 18:41,0,3,1,2.144,806,0.6903,9388,119,1
2016/8/30 18:41,0,3,1,2.181,792,0.7023,9462,119,1
2016/8/30 18:41,0,3,1,2.144,754,0.738,9388,119,1
2016/8/30 18:41,0,3,1,2.092,820,0.6796,9286,119,1
2016/8/30 18:41,0,3,1,2.162,802,0.6939,9424,119,1
2016/8/30 18:41,0,3,1,2.198,748,0.7459,9494,119,1
2016/8/30 18:41,0,3,1,2.269,698,0.7993,9634,119,1
2016/8/30 18:41,0,3,1,2.337,782,0.712,9768,119,1
2016/8/30 18:41,0,3,1,2.118,782,0.7126,9338,119,1
2016/8/30 18:41,0,3,1,2.177,790,0.7052,9454,119,1
2016/8/30 18:41,0,3,1,1.936,772,0.7215,8980,119,1
2016/8/30 18:41,0,3,1,2.195,752,0.7411,9488,119,1
2016/8/30 18:41,0,3,1,2.031,730,0.7636,9166,119,1
2016/8/30 18:41,0,3,1,2.194,764,0.7287,9486,119,1
2016/8/30 18:41,0,3,1,2.092,770,0.7225,9286,119,1
2016/8/30 18:41,0,3,1,2.047,756,0.7366,9198,119,1
2016/8/30 18:41,0,3,1,2.098,790,0.7044,9298,119,1
2016/8/30 18:41,0,3,1,2.149,810,0.6874,9398,119,1
2016/8/30 18:41,0,3,1,2.212,790,0.7048,9522,119,1
2016/8/30 18:41,0,3,1,2.031,792,0.7023,9166,119,1
2016/8/30 18:41,0,3,1,2.226,806,0.6913,9550,119,1
2016/8/30 18:41,0,3,1,2.115,796,0.7002,9332,119,1
2016/8/30 18:41,0,3,1,2.174,852,0.6528,9448,119,1
2016/8/30 18:41,0,3,1,1.927,852,0.6527,8962,119,1
2016/8/30 18:41,0,3,1,2.258,890,0.6243,9612,119,1
2016/8/30 18:41,0,3,1,2.349,882,0.6301,9792,119,1
2016/8/30 18:41,0,3,1,2.157,868,0.6415,9414,119,1
2016/8/30 18:41,0,3,1,2.032,922,0.6031,9168,119,1
2016/8/30 18:41,0,3,1,2.41,946,0.587,9912,119,1
2016/8/30 18:41,0,3,1,2.367,1026,0.5408,9828,119,1
2016/8/30 18:41,0,3,1,2.213,1038,0.5353,9524,119,1
2016/8/30 18:41,0,3,1,2.424,1102,0.5034,9940,119,1
2016/8/30 18:41,0,3,1,2.092,1052,0.5279,9286,119,1
2016/8/30 18:41,0,3,1,2.155,1142,0.4861,9410,119,1
2016/8/30 18:41,0,3,1,2.34,1314,0.4221,9774,119,1
2016/8/30 18:41,0,3,1,2.202,1236,0.4487,9502,119,1
2016/8/30 18:41,0,3,1,2.073,1160,0.4784,9248,119,1
2016/8/30 18:41,0,3,1,2.063,1068,0.5197,9230,119,1
2016/8/30 18:41,0,3,1,2.221,1044,0.5323,9540,119,1
2016/8/30 18:41,0,3,1,2.283,986,0.5632,9662,119,1
